PlayerName,Country,Age,Height,Position,YearsPlayed,MeanYear,Appearances,Goals,BirthPlace,Longitude,Latitude
H&#xE9;ctor Veira,Argentina,68,,Forward,1965-1967,1966,2,0,Buenos Aires,-58.3817,-34.6033
Ger&#xF3;nimo Saccardi,Argentina,,,Midfielder,1974,1974,2,0,Buenos Aires,-58.3817,-34.6033
Jorge Jos&#xE9; Ben&#xED;tez,Argentina,64,,Midfielder,1977,1977,2,0,Gobernador Castro,,
Gustavo Lombardi,Argentina,38,,Defender,1997,1997,2,0,Rosario Santa Fe,-60.6667,-32.95
Diego Crosa,Argentina,38,,Defender,2000,2000,2,0,Rosario Santa Fe,-60.6667,-32.95
Sa&#xFA;l Calandra,Argentina,,,Midfielder,1927-1928,1927.5,3,0,La Plata,-57.9544,-34.9211
Attilio Demar&#xED;a,Argentina,,,Forward,1930-1931,1930.5,3,0,Buenos Aires,-58.3817,-34.6033
Luis Antonio Amuch&#xE1;stegui,Argentina,53,,Forward,1981-1983,1982,3,0,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Jorge Dom&#xED;nguez,Argentina,55,,Forward,1984,1984,3,0,Buenos Aires,-58.3817,-34.6033
Franco Di Santo,Argentina,25,,Forward,2012-,2013,3,0,Mendoza Argentina,-68.8167,-32.8833
Andr&#xE9;s Stagnaro,Argentina,,,Defender,,,3,0,Buenos Aires,-58.3817,-34.6033
Alfredo Peel,Argentina,,,,1911,1911,4,0,England,-0.1167,51.5
Bernab&#xE9; Ferreyra,Argentina,,,Forward,1930-1937,1933.5,4,0,Rufino Santa Fe,-62.7,-34.2667
Aar&#xF3;n Wergifker,Argentina,,,Defender,1934-1936,1935,4,0,S&#xE3;o Paulo,-46.6333,-23.55
Ernesto Lazzatti,Argentina,,,Midfielder,1936-1937,1936.5,4,0,Ingeniero White,,
&#xC1;ngel Allegri,Argentina,,,Defender,1950-1951,1950.5,4,0,Argentina,-58.3833,-34.6
Miguel &#xC1;ngel Rugilo,Argentina,,,Goalkeeper,1950-1951,1950.5,4,0,Buenos Aires,-58.3817,-34.6033
Jorge Griffa,Argentina,78,,Defender,1959,1959,4,0,Casilda,-61.1667,-33.05
Isel&#xED;n Santos Ovejero,Argentina,68,,Defender,1967,1967,4,0,Mendoza Argentina,-68.8167,-32.8833
Roberto Mouzo,Argentina,61,,Defender,1974-1983,1978.5,4,0,Avellaneda,-58.3667,-34.6667
Pedro Larraquy,Argentina,58,,Defender,1979,1979,4,0,Buenos Aires,-58.3817,-34.6033
Roberto Monserrat,Argentina,45,,Midfielder,1993-1997,1995,4,0,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Ra&#xFA;l Cardozo,Argentina,46,,Defender,1997,1997,4,0,Mor&#xF3;n Buenos Aires,-58.6167,-34.65
Juan Gilberto Funes,Argentina,,,Forward,,,4,0,San Luis Argentina,-66.3333,-33.3
Feliciano Perducca,Argentina,,,Forward,1925-1928,1926.5,5,0,Argentina,-58.3833,-34.6
Rub&#xE9;n Dar&#xED;o Ins&#xFA;a,Argentina,53,,Forward,1983-1984,1983.5,5,0,Buenos Aires,-58.3817,-34.6033
Roque Alfaro,Argentina,58,,Forward,1987,1987,5,0,Nogoy&#xE1;,-59.8,-32.4
Jos&#xE9; Alberto Percudani,Argentina,49,,Forward,1987,1987,5,0,Bragado,-60.5,-35.1167
Mario Chald&#xFA;,Argentina,72,,Forward,,,5,0,Buenos Aires,-58.3817,-34.6033
Le&#xF3;n Strembel,Argentina,,,Midfielder,,,5,0,Argentina,-58.3833,-34.6
Natalio Perinetti,Argentina,,,Forward,1929-1930,1929.5,6,0,Buenos Aires,-58.3817,-34.6033
Vicente de la Mata (born 1944),Argentina,70,,Midfielder,1965-1966,1965.5,6,0,Rosario Santa Fe,-60.6667,-32.95
Dar&#xED;o Siviski,Argentina,51,,Midfielder,1987-1990,1988.5,6,0,Avellaneda,-58.3667,-34.6667
Andr&#xE9;s Guglielminpietro,Argentina,40,,Midfielder,1999,1999,6,0,San Nicol&#xE1;s de los Arroyos,-60.2167,-33.3333
Rub&#xE9;n Su&#xF1;&#xE9;,Argentina,67,,Midfielder,,,6,0,Buenos Aires,-58.3817,-34.6033
Blas Giunta,Argentina,50,,Midfielder,1987-1991,1989,7,0,Buenos Aires,-58.3817,-34.6033
Juan Jos&#xE9; Borrelli,Argentina,43,,Midfielder,1995-1997,1996,7,0,San Isidro Buenos Aires,-58.5167,-34.4667
Roberto Aguirre,Argentina,72,,Defender,1968-1969,1968.5,8,0,Buenos Aires,-58.3817,-34.6033
Jos&#xE9; Luis Villarreal,Argentina,48,,Midfielder,1991-1993,1992,8,0,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Agust&#xED;n Balbuena,Argentina,68,,Forward,,,8,0,Santa Fe Argentina,-60.7,-31.6333
Octavio D&#xED;az,Argentina,,,Goalkeeper,1926-1928,1927,9,0,Argentina,-58.3833,-34.6
V&#xED;ctor Valussi,Argentina,,,Defender,1940-1942,1941,9,0,Resistencia Chaco,-58.9867,-27.4514
Carlos Veglio,Argentina,67,,Forward,1968-1970,1969,9,0,Buenos Aires,-58.3817,-34.6033
Carlos Enrique,Argentina,50,,Midfielder,1991,1991,9,0,Adrogu&#xE9;,-58.3833,-34.8
Rodolfo Orlandini,Argentina,,,Midfielder,1927-1930,1928.5,10,0,Buenos Aires,-58.3817,-34.6033
Guillermo Barros Schelotto,Argentina,41,,Forward,1995-1999,1997,10,0,La Plata,-57.9544,-34.9211
Vicente Pern&#xED;a,Argentina,65,,Defender,,,10,0,Tandil,-59.1333,-37.3167
Mario Fortunato,Argentina,,,Midfielder,1925-1926,1925.5,11,0,Argentina,-58.3833,-34.6
Omar Larrosa,Argentina,66,,Midfielder,1977-1978,1977.5,11,0,Lan&#xFA;s,-58.4,-34.7
Jos&#xE9; Van Tuyne,Argentina,59,,Defender,1979-1982,1980.5,11,0,Rosario Santa Fe,-60.6667,-32.95
Juli&#xE1;n Camino,Argentina,53,,Defender,1983-1985,1984,11,0,Maip&#xFA; Buenos Aires,-57.8667,-36.8667
Carlos Sosa (footballer),Argentina,,,Defender,1942-1946,1944,12,0,Buenos Aires,-58.3817,-34.6033
Natalio Pescia,Argentina,,,Midfielder,1946-1954,1950,12,0,Argentina,-58.3833,-34.6
H&#xE9;ctor Baley,Argentina,63,,Goalkeeper,1978-1982,1980,13,0,San Nicol&#xE1;s de los Arroyos,-60.2167,-33.3333
Julio Musimessi,Argentina,,,Goalkeeper,1953-1958,1955.5,14,0,Resistencia Province of Chaco,,
Miguel &#xC1;ngel Santoro,Argentina,72,,Goalkeeper,,,14,0,Sarand&#xED; Buenos Aires,-58.3333,-34.6833
Alberto M&#xE1;rcico,Argentina,54,,Midfielder,1983-1992,1987.5,15,0,Corrientes,-58.8167,-27.4833
Fernando Gamboa,Argentina,43,,Defender,1991,1991,15,0,Marcos Ju&#xE1;rez,-62.1,-32.7
Fernando Paternoster,Argentina,,,Defender,1928-1930,1929,16,0,Pehuaj&#xF3;,-61.9,-35.8
Juan Alberto Estrada,Argentina,,,Goalkeeper,1936-1941,1938.5,18,0,San Pedro Buenos Aires Province,-59.6669,-33.6792
Amadeo Carrizo,Argentina,88,,Goalkeeper,1954-1964,1959,20,0,Rufino Santa Fe,-62.7,-34.2667
Roberto Ferreiro,Argentina,79,,Defender,1962-1966,1964,20,0,Avellaneda,-58.3667,-34.6667
Carmelo Simeone,Argentina,80,,Defender,1959-1966,1962.5,22,0,Ciudadela Buenos Aires,-58.5333,-34.6333
Enzo Trossero,Argentina,61,,Defender,1982-1987,1984.5,22,0,Argentina,-58.3833,-34.6
Jos&#xE9; Ramos Delgado,Argentina,,,Defender,1958-1965,1961.5,25,0,Quilmes,-58.2667,-34.7167
Daniel Carnevali,Argentina,67,,Goalkeeper,1972-1974,1973,26,0,Rosario Santa Fe,-60.6667,-32.95
Fabi&#xE1;n Basualdo,Argentina,50,,Defender,1991-1993,1992,29,0,Rosario Santa Fe,-60.6667,-32.95
Ludovico Bidoglio,Argentina,,,Defender,1921-1928,1924.5,34,0,Buenos Aires,-58.3817,-34.6033
&#xC1;ngel M&#xE9;dici,Argentina,,,Defender,1922-1928,1925,34,0,Buenos Aires,-58.3817,-34.6033
Juan Francisco Lombardo,Argentina,,,Defender,1952-1959,1955.5,37,0,Mendoza Argentina,-68.8167,-32.8833
Juan H&#xE9;ctor Guidi,Argentina,,,Midfielder,1956-1961,1958.5,37,0,Argentina,-58.3833,-34.6
Roberto Perfumo,Argentina,71,,Defender,1964-1974,1969,37,0,Sarand&#xED; Buenos Aires,-58.3333,-34.6833
Am&#xE9;rico Tesoriere,Argentina,,,Goalkeeper,1919-1925,1922,38,0,Buenos Aires,-58.3817,-34.6033
Antonio Roma,Argentina,,,Goalkeeper,1956-1967,1961.5,42,0,Buenos Aires,-58.3817,-34.6033
Jos&#xE9; Salom&#xF3;n,Argentina,,,Defender,1939-1946,1942.5,44,0,La Plata,-57.9544,-34.9211
Sebasti&#xE1;n Blanco,Argentina,26,1.66,Midfielder,2009-,2011.5,2,1,Lomas de Zamora,-58.4,-34.7667
Nelson Vivas,Argentina,44,1.66,Defender,1994-2003,1998.5,39,1,Granadero Baigorria,-60.7,-32.85
Pedro Arico Su&#xE1;rez,Argentina,,1.67,Midfielder,1930-1940,1935,12,1,Santa Br&#xED;gida Las Palmas,-15.4997,28.0339
Cristian Manuel Ch&#xE1;vez,Argentina,28,1.68,Midfielder,2010-,2012,4,1,Pilar Buenos Aires Province,-58.9167,-34.45
Jorge Carrascosa,Argentina,66,1.68,Defender,1970-1977,1973.5,30,1,Valent&#xED;n Alsina,,
Juan Evaristo,Argentina,,1.69,Midfielder,1923-1930,1926.5,25,1,Argentina,-58.3833,-34.6
Luis Alberto Carranza,Argentina,42,1.72,Midfielder,1994,1994,9,1,Quilmes,-58.2667,-34.7167
Juan Manuel Mart&#xED;nez,Argentina,28,1.73,Forward,2011-,2012.5,4,1,Viedma R&#xED;o Negro,-62.9731,-40.8275
Carlos Daniel Tapia,Argentina,52,1.73,Midfielder,1980-1988,1984,10,1,San Miguel Buenos Aires,-58.7167,-34.5333
Mauro Rosales,Argentina,33,1.73,Midfielder,2004,2004,10,1,Villa Mar&#xED;a,-63.2667,-32.5833
Bernardo Romeo,Argentina,36,1.74,Forward,2000-2003,2001.5,4,1,Tandil,-59.1333,-37.3167
Lisandro L&#xF3;pez,Argentina,31,1.74,Forward,2005-2009,2007,7,1,Argentina,-58.3833,-34.6
Marcelo Espina,Argentina,47,1.74,Midfielder,1994-1996,1995,15,1,Federal capital,,
Leonardo Astrada,Argentina,44,1.74,Midfielder,1991-1999,1995,32,1,Buenos Aires,-58.3817,-34.6033
Mauro Airez,Argentina,45,1.75,Forward,1989-1990,1989.5,4,1,Buenos Aires,-58.3817,-34.6033
Antonio Mohamed,Argentina,44,1.75,Forward,1988-1991,1989.5,4,1,Buenos Aires,-58.3817,-34.6033
Kily Gonz&#xE1;lez,Argentina,40,1.75,Midfielder,2004,2004,6,1,Rosario Santa Fe,-60.6667,-32.95
Luciano Galletti,Argentina,34,1.75,Midfielder,2000-2005,2002.5,13,1,La Plata,-57.9544,-34.9211
Marcelo Trobbiani,Argentina,59,1.75,Midfielder,1974-1986,1980,15,1,Casilda,-61.1667,-33.05
Enrique Wolff,Argentina,65,1.75,Defender,1972-1974,1973,27,1,Victoria Buenos Aires,-58.5667,-34.45
&#xC1;ngel Bargas,Argentina,67,1.75,Defender,1971-1974,1972.5,30,1,Buenos Aires,-58.3817,-34.6033
Mat&#xED;as Almeyda,Argentina,40,1.75,Midfielder,1996-2003,1999.5,35,1,Azul Buenos Aires Province,-59.85,-36.7833
N&#xE9;stor Clausen,Argentina,51,1.76,Defender,1983-1989,1986,26,1,Arrufo,,
Augusto Fern&#xE1;ndez,Argentina,28,1.77,Midfielder,2011-,2012.5,9,1,Pergamino,-60.5667,-33.8833
Enzo P&#xE9;rez,Argentina,28,1.77,Midfielder,2009-,2011.5,11,1,Maip&#xFA; Mendoza,-68.75,-32.9667
Mauricio Pineda,Argentina,39,1.77,Defender,1996-1998,1997,12,1,Buenos Aires,-58.3817,-34.6033
N&#xE9;stor Gorosito,Argentina,50,1.77,Midfielder,1989-1997,1993,19,1,San Fernando Buenos Aires,-58.6167,-34.45
David Bisconti,Argentina,45,1.78,Forward,1991,1991,5,1,Rosario Santa Fe,-60.6667,-32.95
Rodolfo Esteban Cardoso,Argentina,45,1.78,Midfielder,1995-1998,1996.5,8,1,Azul Buenos Aires Province,-59.85,-36.7833
Alfredo Devincenzi,Argentina,,1.78,Forward,,,8,1,Buenos Aires,-58.3817,-34.6033
Marco Ruben,Argentina,27,1.79,Forward,2011-,2012.5,1,1,Capit&#xE1;n Berm&#xFA;dez,-60.7167,-32.8167
Franco Jara,Argentina,26,1.79,Forward,2010-,2012,4,1,Villa Mar&#xED;a,-63.2667,-32.5833
Leandro Fern&#xE1;ndez (footballer),Argentina,31,1.79,Defender,2004,2004,5,1,Rosario Santa Fe,-60.6667,-32.95
Gabriel Milito,Argentina,33,1.79,Defender,2000-2011,2005.5,42,1,Bernal Argentina,-58.2833,-34.7
Alberto Tarantini,Argentina,58,1.79,Defender,1974-1982,1978,61,1,Ezeiza Buenos Aires,-58.5167,-34.8333
Rolando Z&#xE1;rate,Argentina,36,1.8,Forward,2005,2005,2,1,Haedo Buenos Aires Province,-58.6,-34.65
Gustavo Dezotti,Argentina,50,1.8,Forward,1988-1990,1989,7,1,Monte Buey,-62.35,-32.4167
Mario Santana,Argentina,32,1.8,Midfielder,2004-2005,2004.5,7,1,Comodoro Rivadavia,-67.4808,-45.8647
Claudio Husa&#xED;n,Argentina,39,1.8,Midfielder,1997-2002,1999.5,14,1,San Justo Buenos Aires,-58.55,-34.6833
Gabriel Calder&#xF3;n,Argentina,54,1.8,Midfielder,1981-1990,1985.5,23,1,Rawson Chubut,-65.1,-43.3
Fernando C&#xE1;ceres,Argentina,45,1.8,Defender,1992-1997,1994.5,24,1,San Isidro Buenos Aires,-58.5167,-34.4667
Claudio Borghi,Argentina,49,1.81,Midfielder,1985-1986,1985.5,9,1,Castelar,-58.6667,-34.6667
Pablo Paz,Argentina,41,1.81,Defender,1996-1998,1997,22,1,Bah&#xED;a Blanca,-62.2667,-38.7167
Victor Ferreyra,Argentina,50,1.82,Forward,1991,1991,2,1,R&#xED;o Tercero C&#xF3;rdoba,-64.1,-32.1833
Mauro Boselli,Argentina,29,1.82,Forward,2009-,2011.5,4,1,Buenos Aires,-58.3817,-34.6033
Daniel D&#xED;az,Argentina,35,1.82,Defender,2003-2009,2006,12,1,San Fernando del Valle de Catamarca,-65.7833,-28.4667
Diego Cagna,Argentina,44,1.82,Midfielder,1992-1999,1995.5,19,1,Buenos Aires,-58.3817,-34.6033
Gonzalo Javier Rodr&#xED;guez,Argentina,30,1.83,Defender,2003-2008,2005.5,6,1,Buenos Aires,-58.3817,-34.6033
Pedro Monz&#xF3;n,Argentina,52,1.83,Defender,1988-1990,1989,15,1,Goya Corrientes,-59.25,-29.1333
Jos&#xE9; Sosa,Argentina,29,1.83,Midfielder,2005-,2009.5,19,1,Carcara&#xF1;&#xE1;,-61.15,-32.85
Sergio Berti,Argentina,44,1.83,Midfielder,1994-1998,1996,22,1,Villa Constituci&#xF3;n,-60.3333,-33.2333
Jos&#xE9; Luis Brown,Argentina,57,1.83,Defender,1983-1989,1986,36,1,Ranchos Buenos Aires,-58.3189,-35.5164
Nicol&#xE1;s Otamendi,Argentina,26,1.84,Defender,2009-,2011.5,16,1,Buenos Aires,-58.3817,-34.6033
Jon&#xE1;s Guti&#xE9;rrez,Argentina,31,1.84,Midfielder,2007-,2010.5,22,1,S&#xE1;enz Pe&#xF1;a Buenos Aires,-58.5167,-34.6
N&#xE9;stor Lorenzo,Argentina,48,1.85,Defender,1988-1990,1989,13,1,Buenos Aires,-58.3817,-34.6033
Fernando Redondo,Argentina,45,1.86,Midfielder,1992-1999,1995.5,29,1,Adrogu&#xE9;,-58.3833,-34.8
Guillermo Burdisso,Argentina,25,1.87,Defender,2010-,2012,1,1,C&#xF3;rdoba Province Argentina,-64.1833,-31.4167
Marcos Rojo,Argentina,24,1.87,Defender,2011-,2012.5,28,1,La Plata,-57.9544,-34.9211
Ignacio Canuto,Argentina,28,1.88,Defender,2009-,2011.5,3,1,Santa Fe Argentina,-60.7,-31.6333
Ricardo Gabriel &#xC1;lvarez,Argentina,26,1.88,Midfielder,2011-,2012.5,7,1,Buenos Aires,-58.3817,-34.6033
N&#xE9;stor Fabbri,Argentina,46,1.88,Defender,1989-1997,1993,21,1,Buenos Aires,-58.3817,-34.6033
Mario Bolatti,Argentina,29,1.9,Midfielder,2009-,2011.5,12,1,Mar Chiquita Lake (C&#xF3;rdoba),-62.6667,-30.5
Daniel Bilos,Argentina,33,1.94,Forward,2005-2006,2005.5,3,1,Pergamino,-60.5667,-33.8833
Delf&#xED;n Ben&#xED;tez C&#xE1;ceres,Argentina,,,Forward,1934,1934,1,1,Asunci&#xF3;n,-57.635,-25.2819
Juan Jos&#xE9; L&#xF3;pez,Argentina,63,,Midfielder,1972-1974,1973,1,1,Guernica Buenos Aires,-58.3833,-34.9167
Antonio Valent&#xED;n Angelillo,Argentina,76,,Forward,1961-1962,1961.5,2,1,Buenos Aires,-58.3817,-34.6033
&#xC1;ngel Clemente Rojas,Argentina,69,,Forward,1965-1968,1966.5,2,1,Sarand&#xED; Buenos Aires,-58.3333,-34.6833
Carlos Morete,Argentina,62,,Forward,,,2,1,Munro Buenos Aires,-58.5167,-34.5333
Enzo Ferrero,Argentina,61,,Midfielder,1974,1974,3,1,Campana Buenos Aires Province,-58.9167,-34.1667
Enrique Guaita,Argentina,,,Forward,1933-1937,1935,4,1,Lucas Gonz&#xE1;lez Argentina,-59.55,-32.4
Jos&#xE9; Yudica,Argentina,78,,Forward,,,4,1,Rosario Santa Fe,-60.6667,-32.95
Carlos Spadaro,Argentina,,,Forward,1928-1931,1929.5,5,1,Argentina,-58.3833,-34.6
Juan Carlos C&#xE1;rdenas,Argentina,69,,Forward,1967-1976,1971.5,5,1,Santiago del Estero,-64.2667,-27.7833
Victorio Cocco,Argentina,68,,Midfielder,1968-1974,1971,6,1,Santa Fe Argentina,-60.7,-31.6333
Francisco S&#xE1;,Argentina,68,,Defender,1974-1976,1975,6,1,Las Lomitas,-60.5944,-24.7072
Diego Latorre,Argentina,45,,Forward,1991,1991,6,1,Buenos Aires,-58.3817,-34.6033
Diego Simeone,Argentina,44,,Midfielder,1996,1996,6,1,Buenos Aires,-58.3817,-34.6033
Daniel Willington,Argentina,71,,Forward,,,6,1,Santa Fe Argentina,-60.7,-31.6333
Julio Asad,Argentina,61,,Midfielder,1975-1976,1975.5,7,1,Buenos Aires,-58.3817,-34.6033
Alfio Basile,Argentina,70,,Defender,1968-1973,1970.5,8,1,Bah&#xED;a Blanca,-62.2667,-38.7167
Ram&#xF3;n B&#xF3;veda,Argentina,65,,Midfielder,1972-1975,1973.5,8,1,Piran&#xE9;,-59.11,-25.7328
Marcelo Escudero,Argentina,42,,Midfielder,1994-1995,1994.5,9,1,Punta Alta,-62.0667,-38.8667
Iv&#xE1;n Esper&#xF3;n,Argentina,,,Defender,,,10,1,Buenos Aires,-58.3817,-34.6033
V&#xED;ctor Ramos,Argentina,55,,Forward,,,10,1,Rosario Santa Fe,-60.6667,-32.95
Vladislao Cap,Argentina,,,Defender,,,11,1,Avellaneda,-58.3667,-34.6667
Ernesto Brown,Argentina,,,Defender,1902-1912,1907,12,1,Argentina,-58.3833,-34.6
Alfredo Rojas,Argentina,77,,Forward,1958-1966,1962,15,1,Lan&#xFA;s,-58.4,-34.7
Federico Sacchi,Argentina,77,,Defender,1960-1965,1962.5,15,1,Rosario Santa Fe,-60.6667,-32.95
Roque Avallay,Argentina,68,,Forward,1968-1974,1971,15,1,San Rafael Mendoza,-68.3333,-34.6
Miguel &#xC1;ngel Russo,Argentina,58,,Midfielder,1983-1985,1984,17,1,Lan&#xFA;s,-58.4,-34.7
Luis Monti,Argentina,,,Midfielder,1932-1936,1934,18,1,Buenos Aires,-58.3817,-34.6033
Francisco Olazar,Argentina,,,Midfielder,,,18,1,Quilmes,-58.2667,-34.7167
Jos&#xE9; Mar&#xED;a Minella,Argentina,,,Midfielder,1933-1941,1937,24,1,Mar del Plata,-57.55,-38
Ricardo Villa,Argentina,62,,Midfielder,1975-1978,1976.5,25,1,Roque P&#xE9;rez,-59.3167,-35.4167
Ricardo Altamirano,Argentina,48,,Defender,1991-1995,1993,27,1,Laguna Paiva,,
Silvio Marzolini,Argentina,73,,Defender,1960-1969,1964.5,28,1,Buenos Aires,-58.3817,-34.6033
Antonio Ratt&#xED;n,Argentina,77,,Midfielder,1959-1969,1964,34,1,Tigre Buenos Aires Province,-58.5833,-34.4167
Fabricio Coloccini,Argentina,32,,Defender,2003-,2008.5,38,1,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Federico Vairo,Argentina,,,Defender,1955-1958,1956.5,41,1,Rosario Santa Fe,-60.6667,-32.95
Santiago Santamar&#xED;a,Argentina,,1.69,Forward,1980-1982,1981,10,2,San Nicol&#xE1;s de los Arroyos,-60.2167,-33.3333
Ignacio Scocco,Argentina,29,1.72,Forward,2012-,2013,1,2,Santa Fe Province,-62.2461,-33.7228
Pedro Troglio,Argentina,49,1.72,Midfielder,1987-1990,1988.5,21,2,Buenos Aires,-58.3817,-34.6033
Hugo Morales,Argentina,40,1.74,Midfielder,1995-1996,1995.5,9,2,Buenos Aires,-58.3817,-34.6033
C&#xE9;sar Delgado,Argentina,33,1.74,Midfielder,2003-2005,2004,20,2,Rosario Santa Fe,-60.6667,-32.95
&#xC9;ver Banega,Argentina,26,1.74,Midfielder,2008-,2011,24,2,Rosario Santa Fe,-60.6667,-32.95
H&#xE9;ctor Yazalde,Argentina,,1.76,Forward,1970-1974,1972,10,2,Avellaneda,-58.3667,-34.6667
Ram&#xF3;n Heredia,Argentina,,1.76,Defender,1970-1975,1972.5,30,2,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Jes&#xFA;s D&#xE1;tolo,Argentina,30,1.77,Midfielder,2009-,2011.5,3,2,Carlos Spegazzini (city),-58.5667,-34.8833
Alberto Acosta,Argentina,48,1.77,Forward,1992-1995,1993.5,19,2,Arocena,,
Gonzalo Rub&#xE9;n Bergessio,Argentina,30,1.78,Forward,2008-,2011,3,2,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Roberto Telch,Argentina,70,1.78,Midfielder,1964-1974,1969,24,2,San Vicente C&#xF3;rdoba,,
Leonardo Rodr&#xED;guez,Argentina,47,1.8,Midfielder,1991-1994,1992.5,28,2,Lan&#xFA;s,-58.4,-34.7
Mauricio Pochettino,Argentina,42,1.82,Defender,1999-2002,2000.5,20,2,Murphy Santa Fe,-60.8667,-33.6167
Oscar Dertycia,Argentina,49,1.83,Forward,1984-1988,1986,19,2,C&#xF3;rdoba Argentina,-64.1833,-31.4167
Nicol&#xE1;s Burdisso,Argentina,33,1.83,Defender,2003-2011,2007,49,2,C&#xF3;rdoba Province Argentina,-64.1833,-31.4167
Jos&#xE9; Chamot,Argentina,45,1.86,Defender,1993-2002,1997.5,43,2,Concepci&#xF3;n del Uruguay,-58.2333,-32.4833
Federico Fern&#xE1;ndez (footballer),Argentina,25,1.9,Defender,2011-,2012.5,30,2,Tres Algarrobos,-62.7667,-35.2
Mario Zanabria,Argentina,65,,Midfielder,,,4,2,Santa Fe Argentina,-60.7,-31.6333
Ezra Sued,Argentina,,,Forward,1945-1947,1946,6,2,Balvanera,-58.3975,-34.6106
Juan Carlos Mu&#xF1;oz,Argentina,,,Midfielder,1945,1945,11,2,Avellaneda,-58.3667,-34.6667
Carlos Alfaro Moreno,Argentina,49,,Forward,1989-1991,1990,11,2,Buenos Aires,-58.3817,-34.6033
N&#xE9;stor Craviotto,Argentina,48,,Defender,1989-1993,1991,11,2,La Plata,-57.9544,-34.9211
Carlos Babington,Argentina,64,,Forward,,,13,2,Buenos Aires,-58.3817,-34.6033
Juan Domingo Brown,Argentina,,,,1906-1916,1911,36,2,Argentina,-58.3833,-34.6
Mart&#xED;n Pando,Argentina,79,1.59,Forward,1960-1962,1961,11,3,Argentina,-58.3833,-34.6
Gabriel Hauche,Argentina,27,1.67,Forward,2009-,2011.5,5,3,Buenos Aires,-58.3817,-34.6033
Mario Evaristo,Argentina,,1.69,Forward,1929-1930,1929.5,9,3,Buenos Aires,-58.3817,-34.6033
Oscar Alberto Ortiz,Argentina,61,1.7,Midfielder,1975-1979,1977,23,3,Chacabuco,-69.6167,-23.1472
Am&#xE9;rico Gallego,Argentina,59,1.7,Midfielder,1975-1982,1978.5,73,3,Morteros,-62,-30.7
Ezequiel Lavezzi,Argentina,29,1.73,Forward,2007-,2010.5,37,3,Villa Gobernador G&#xE1;lvez,-61,-33
Andr&#xE9;s D&apos;Alessandro,Argentina,33,1.74,Midfielder,2003-2011,2007,28,3,Buenos Aires,-58.3817,-34.6033
Hern&#xE1;n D&#xED;az,Argentina,49,1.75,Defender,1987-1998,1992.5,28,3,Barrancas,,
Rodrigo Palacio,Argentina,32,1.76,Forward,2005-,2009.5,27,3,Bah&#xED;a Blanca,-62.2667,-38.7167
Javier Mascherano,Argentina,30,1.76,Defender,2003-,2008.5,105,3,San Lorenzo Santa Fe,-60.7333,-32.75
Hugo P&#xE9;rez (footballer),Argentina,45,1.78,Midfielder,1993-1995,1994,14,3,Avellaneda,-58.3667,-34.6667
Gabriel Heinze,Argentina,36,1.78,Defender,2003-2010,2006.5,72,3,Crespo Entre R&#xED;os,-60.3167,-32.0333
Julio Ricardo Cruz,Argentina,39,1.9,Forward,1997-2008,2002.5,22,3,Santiago del Estero,-64.2667,-27.7833
Segundo Luna,Argentina,,,Forward,1927-1928,1927.5,7,3,Santiago del Estero,-64.2667,-27.7833
Sebasti&#xE1;n Rambert,Argentina,40,,Forward,1994-1995,1994.5,8,3,Bernal Argentina,-58.2833,-34.7
Juan Maglio,Argentina,,,Midfielder,1925-1931,1928,9,3,Argentina,-58.3833,-34.6
Adolfo Zumelz&#xFA;,Argentina,,,Defender,1927-1930,1928.5,13,3,Buenos Aires,-58.3817,-34.6033
Claudio Garc&#xED;a,Argentina,50,,Midfielder,1991-1993,1992,13,3,Buenos Aires,-58.3817,-34.6033
Daniel Killer,Argentina,64,,Defender,1975-1978,1976.5,22,3,Rosario Santa Fe,-60.6667,-32.95
Rafael Albrecht,Argentina,73,,Defender,1961-1969,1965,39,3,San Miguel de Tucum&#xE1;n,-65.2167,-26.8331
Gustavo Adri&#xE1;n L&#xF3;pez,Argentina,41,1.74,Midfielder,1994-2003,1998.5,32,4,Valent&#xED;n Alsina Buenos Aires,-58.4167,-34.6667
Sergio Omar Almir&#xF3;n,Argentina,56,1.76,Forward,1985-1986,1985.5,6,4,Rosario Santa Fe,-60.6667,-32.95
Norberto Alonso,Argentina,61,1.76,Midfielder,1973-1983,1978,19,4,Vicente L&#xF3;pez,-58.4667,-34.5333
Jos&#xE9; Daniel Ponce,Argentina,52,1.76,Midfielder,1983-1985,1984,21,4,Godoy Cruz Mendoza,-68.8333,-32.9167
Diego Milito,Argentina,35,1.83,Forward,2003-2011,2007,25,4,Bernal Argentina,-58.2833,-34.7
H&#xE9;ctor Scotta,Argentina,63,,Forward,,,6,4,San Justo Santa Fe,-60.5833,-30.7833
Juan Jos&#xE9; Ferraro,Argentina,,,Forward,,,8,4,Argentina,-58.3833,-34.6
Hugo Coscia,Argentina,61,,Forward,1975-1979,1977,9,4,Chacabuco Buenos Aires,-60.4667,-34.6333
